0.29, 1.04, 1.78, -10.76, -158.26, -147.22
0.44, 1.2, 1.44, -10.44, -183.01, -137.03
0.46, 1.16, 1.34, -0.55, -158.51, -124.31
0.31, 1.17, 1.38, 32.36, -152.59, -117.65
0.15, 1.16, 1.26, 66.25, -165.66, -105.97
0.19, 1.19, 0.98, 96.68, -176.15, -82.14
0.34, 1.13, 0.73, 106.04, -155.65, -69.34
0.27, 1.15, 0.67, 135.76, -122.5, -64.97
0.17, 1.38, 0.69, 153.7, -108.31, -37.7
0.17, 1.45, 0.7, 148.96, -91.3, 8.81
0.19, 1.22, 0.62, 158.62, -69.19, 48.21
0.2, 0.95, 0.51, 181.64, -38.29, 68.15
0.09, 0.85, 0.39, 210.27, -23.17, 77.61
0.14, 0.8, 0.29, 204.8, -10.73, 77.33
0.1, 0.71, 0.31, 197.88, 17.05, 72.69
0.0, 0.66, 0.32, 206.43, 19.5, 85.58
0.13, 0.72, 0.21, 178.32, -4.75, 132.72
0.37, 0.36, 0.13, 136.21, 19.97, 149.73
0.37, 0.13, 0.16, 134.37, 41.45, 139.37
0.36, 0.05, 0.14, 168.07, 38.54, 120.64
0.46, 0.12, 0.07, 182.1, 35.34, 112.27
0.53, 0.09, 0.05, 149.63, 41.95, 112.93
0.58, -0.09, 0.01, 125.95, 48.94, 103.95
0.56, -0.2, -0.04, 133.16, 58.48, 80.44
0.63, -0.07, -0.0, 135.98, 59.95, 68.34
0.64, -0.05, 0.06, 88.0, 65.33, 71.03
0.67, -0.32, -0.09, 74.6, 75.71, 37.39
0.75, -0.17, -0.07, 84.9, 97.92, 13.44
0.76, -0.1, 0.04, 70.23, 127.5, 11.66
0.73, -0.13, 0.19, 47.62, 148.63, 9.28
0.6, -0.24, 0.32, 44.46, 149.6, -21.48
0.63, -0.14, 0.36, 53.47, 141.64, -64.42
0.68, 0.09, 0.41, 47.27, 154.17, -74.41
0.65, 0.08, 0.52, 12.77, 156.22, -55.4
0.69, -0.08, 0.58, -22.95, 153.18, -57.69
0.66, -0.21, 0.65, -22.89, 141.18, -84.14
0.77, -0.03, 0.82, -34.83, 151.65, -107.59
0.69, -0.08, 0.95, -49.18, 141.78, -115.04
0.66, -0.13, 1.0, -49.45, 112.03, -122.66
0.84, -0.07, 1.01, -67.41, 77.42, -142.27
0.86, -0.01, 1.23, -124.32, 94.47, -167.19
0.73, 0.11, 1.42, -141.84, 33.42, -183.71
0.8, 0.24, 1.34, -136.58, -8.77, -192.82
0.83, 0.39, 1.42, -178.55, -6.26, -202.22
0.78, 0.47, 1.49, -170.96, -30.32, -199.42
0.85, 0.62, 1.43, -155.98, -70.34, -193.98
0.91, 0.76, 1.44, -162.71, -74.98, -187.23
0.84, 0.88, 1.52, -143.51, -74.52, -174.7
0.78, 1.0, 1.49, -122.88, -102.28, -158.59
0.7, 0.91, 1.32, -108.08, -124.08, -137.95
0.76, 0.92, 1.16, -90.81, -134.3, -122.61
0.83, 0.99, 1.11, -79.03, -128.26, -119.84
0.7, 0.96, 1.18, -64.48, -113.69, -111.5
0.54, 0.96, 1.2, -34.16, -119.38, -100.88
0.56, 1.01, 1.0, 1.85, -144.23, -85.92
0.68, 0.97, 0.84, -3.18, -135.82, -68.53
0.74, 0.86, 0.82, 4.01, -109.13, -74.5
0.67, 0.89, 0.85, 23.81, -72.26, -108.18
0.36, 0.98, 1.0, 54.12, -61.87, -114.79
0.26, 1.16, 0.97, 114.52, -102.66, -78.95
0.41, 1.25, 0.82, 121.82, -113.14, -47.16
0.38, 1.16, 0.72, 128.69, -95.4, -35.42
0.3, 1.19, 0.63, 147.88, -86.24, -14.62
0.29, 1.08, 0.52, 157.85, -74.41, 4.44
0.21, 0.95, 0.39, 185.32, -61.61, 9.32
0.13, 1.11, 0.31, 194.77, -51.48, 24.26
0.2, 1.19, 0.25, 164.34, -41.64, 67.76
0.27, 0.92, 0.2, 129.8, -14.35, 95.54
0.19, 0.74, 0.24, 133.96, 7.04, 103.43
0.12, 0.64, 0.27, 132.18, 0.04, 111.57
0.24, 0.52, 0.2, 146.08, -1.83, 109.4
0.3, 0.53, 0.16, 160.01, 16.24, 122.6
0.37, 0.46, 0.14, 140.25, 25.47, 142.55
0.43, 0.28, 0.12, 116.93, 33.97, 151.9
0.52, -0.02, 0.11, 121.93, 43.47, 131.26
0.5, -0.05, 0.1, 124.18, 47.93, 117.89
0.55, -0.09, -0.01, 120.1, 45.75, 93.79
0.69, -0.12, -0.1, 117.25, 58.53, 81.21
0.73, -0.19, -0.06, 98.82, 96.72, 64.83
0.71, -0.25, 0.02, 99.49, 128.05, 36.87
0.61, -0.06, 0.14, 115.23, 150.44, -4.76
0.68, 0.07, 0.2, 91.58, 151.89, 2.04
0.71, -0.13, 0.33, 20.24, 171.49, 11.88
0.65, -0.38, 0.44, 16.72, 186.65, -35.51
0.68, 0.01, 0.68, 21.61, 188.05, -76.34
0.59, -0.09, 0.75, -18.67, 170.85, -82.25
0.69, -0.06, 0.78, -25.36, 151.84, -98.37
0.74, 0.04, 0.9, -37.95, 161.59, -120.92
0.63, 0.07, 1.06, -46.13, 157.33, -124.63
0.59, 0.01, 1.07, -75.95, 102.39, -121.87
0.77, 0.06, 1.08, -92.62, 90.45, -135.83
0.76, -0.02, 1.2, -104.88, 103.78, -154.01
0.65, -0.11, 1.36, -91.9, 99.07, -182.75
0.45, 0.03, 1.43, -62.95, 57.19, -212.38
0.6, 0.38, 1.4, -54.95, 7.76, -224.72
0.76, 0.64, 1.52, -109.84, 4.2, -210.43
0.58, 0.6, 1.66, -113.66, -7.07, -203.88
0.49, 0.62, 1.59, -89.94, -51.2, -199.66
0.56, 0.76, 1.25, -70.44, -105.05, -190.11
0.66, 0.9, 1.16, -90.05, -101.55, -166.46
0.59, 0.84, 1.21, -102.52, -89.67, -142.5
0.59, 0.8, 1.31, -93.15, -93.7, -129.17
0.53, 0.78, 1.35, -54.21, -113.0, -123.99
0.54, 0.9, 1.32, -34.58, -130.84, -118.39
0.59, 1.05, 1.29, -29.83, -138.16, -103.36
0.53, 0.98, 1.28, -27.25, -139.36, -83.91
0.49, 0.93, 1.23, -1.86, -148.38, -76.35
0.48, 0.99, 1.12, 25.83, -160.85, -71.08
0.45, 1.02, 1.01, 39.17, -158.56, -62.82
0.39, 1.08, 0.96, 52.89, -154.4, -48.05
0.36, 1.05, 0.85, 69.31, -151.76, -31.28
0.42, 1.04, 0.72, 83.94, -142.66, -19.04
0.41, 1.03, 0.74, 92.39, -121.43, -8.12
0.29, 0.98, 0.74, 108.45, -115.1, -2.61
0.25, 0.98, 0.68, 126.88, -115.84, 4.07
0.33, 0.98, 0.59, 142.57, -108.42, 12.65
0.3, 0.91, 0.52, 154.24, -88.1, 21.38
0.22, 0.88, 0.41, 174.77, -83.55, 34.8
0.34, 0.9, 0.3, 176.43, -74.11, 58.24
0.44, 0.74, 0.25, 164.22, -40.92, 73.02
0.31, 0.54, 0.27, 175.8, -12.66, 56.51
0.19, 0.67, 0.27, 202.48, -9.12, 49.66
0.41, 0.79, 0.17, 162.61, -2.73, 113.73
0.55, 0.5, 0.16, 142.03, 26.98, 141.62
